PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad Cliente,Mas_1_Coche,Probabilidad_0,Probabilidad_1
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,3k-5k,10k-20k,6,40-50,0,0.97341543,0.026584584
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Valencia,NO,NO,NO,Medio,NO DATA,No,NO,5k-10k,10k-20k,7,40-50,1,0.4154514,0.5845486
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Lerida,NO,NO,NO,Medio,SI,Averia muy grave,SI,2k-3k,10k-20k,6,18-40,0,0.96673703,0.03326296
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Navarra,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,0-10k,6,50-60,0,0.94844484,0.051555146
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,10k-20k,4,40-50,0,0.94441956,0.055580445
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,3k-5k,10k-20k,4,18-40,0,0.95833945,0.041660573
C,TIPO4,FUEL 1,Media,M,Contado,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,3k-5k,10k-20k,7,40-50,0,0.9825799,0.017420098
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Guipuzcua,NO,NO,NO,Medio-Bajo,NO DATA,Averia leve,NO,3k-5k,0-10k,8,50-60,0,0.98499024,0.015009785
C,TIPO4,FUEL 1,Media,M,Otros,EN PAREJA,F,Empresa,Barcelona,NO,NO,NO,Alto,SI,Averia muy grave,SI,2k-3k,10k-20k,9,50-60,0,0.9543572,0.04564277
C,TIPO4,FUEL 1,Media,M,Otros,CASADO,F,Empresa,Sevilla,NO,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,0-10k,8,50-60,0,0.7162602,0.28373978
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Salamanca,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,4,40-50,0,0.989079,0.010921014
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Alicante,SI,NO,NO,Alto,NO DATA,Averia leve,NO,2k-3k,10k-20k,4,50-60,0,0.95833945,0.041660573
C,TIPO4,FUEL 1,Media,A,Contado,CASADO,M,Empresa,Pontevedra,SI,SI,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,0-10k,9,18-40,0,0.9263764,0.07362358
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Toledo,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,7,40-50,0,0.89853436,0.101465635
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Alicante,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,7,40-50,0,0.9801212,0.019878786
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,30k-50k,2,18-40,0,0.9842823,0.015717674
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,7,60+,0,0.965233,0.034766976
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,9,40-50,0,0.97230333,0.027696647
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Funcionario,Barcelona,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,20k-30k,9,40-50,0,0.990087,0.009913043
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Pontevedra,SI,SI,NO,Alto,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,9,50-60,0,0.8164092,0.18359083
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Cantabria,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,6,50-60,0,0.989079,0.010921014
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,7,60+,0,0.9594923,0.04050769
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Funcionario,Barcelona,NO,NO,NO,Medio-Bajo,SI,No,SI,3k-5k,20k-30k,8,50-60,0,0.993238,0.0067620156
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,SI,NO,NO,Alto,NO DATA,Averia leve,NO,3k-5k,10k-20k,4,40-50,0,0.95833945,0.041660573
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,4,50-60,0,0.99478656,0.005213417
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Alicante,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,5k-10k,20k-30k,9,50-60,0,0.89315283,0.10684719
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Funcionario,Navarra,NO,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,10k-20k,7,50-60,0,0.981755,0.018244974
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Tarragona,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,7,18-40,0,0.9834593,0.016540706
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,10k-20k,5,40-50,0,0.98269725,0.017302763
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Teruel,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,10k-20k,4,18-40,0,0.9755962,0.024403818
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Albacete,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,NO,2k-3k,10k-20k,5,60+,0,0.9793081,0.020691866
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Vizcaya,NO,SI,NO,Medio-Bajo,NO DATA,No,SI,2k-3k,10k-20k,7,60+,0,0.9936119,0.006388124
C,TIPO4,FUEL 2,Media,M,Financiera Banco,SOLTERO,F,Empresa,Pontevedra,NO,SI,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,30k-50k,7,40-50,0,0.9565556,0.04344439
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,7,40-50,0,0.95188135,0.04811864
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Medio-Bajo,NO DATA,Averia grave,NO,5k-10k,20k-30k,7,40-50,0,0.8347089,0.16529109
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,7,50-60,0,0.9767797,0.023220312
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Valencia,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,10k-20k,9,40-50,0,0.79251105,0.20748897
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Vizcaya,NO,NO,NO,Medio-Bajo,NO DATA,Averia leve,NO,2k-3k,10k-20k,4,50-60,0,0.97987145,0.020128552
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Palencia,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,20k-30k,9,18-40,0,0.974221,0.025779013
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Vizcaya,NO,NO,NO,Medio,SI,Averia grave,SI,5k-10k,20k-30k,4,40-50,1,0.29107094,0.70892906
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Lerida,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,0-10k,4,18-40,0,0.97341543,0.026584584
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,Averia leve,NO,3k-5k,0-10k,8,40-50,0,0.9686708,0.03132924
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Malaga,SI,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,7,50-60,0,0.9254601,0.074539885
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,0-2k,0-10k,7,50-60,0,0.9878368,0.01216323
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Lacoruna,NO,NO,NO,Alto,SI,Averia grave,NO,2k-3k,10k-20k,5,50-60,0,0.93128175,0.06871823
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Pontevedra,SI,NO,NO,Alto,SI,Averia grave,NO,3k-5k,20k-30k,7,40-50,0,0.8255478,0.1744522
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Valencia,NO,NO,NO,Medio,NO DATA,Averia grave,NO,3k-5k,10k-20k,6,18-40,0,0.84061253,0.15938747
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Murcia,SI,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,0-10k,6,40-50,0,0.8974316,0.10256836
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Guadalajara,NO,NO,NO,Medio,SI,Averia muy grave,SI,3k-5k,0-10k,7,18-40,0,0.95188135,0.04811864
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,La Rioja,SI,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,0-10k,8,60+,0,0.9218129,0.07818709
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Vizcaya,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,10k-20k,9,18-40,0,0.81473815,0.18526188
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Madrid,NO,NO,NO,Medio,SI,No,NO,3k-5k,10k-20k,4,40-50,0,0.93128175,0.06871823
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Badajoz,NO,NO,NO,Alto,SI,No,NO,3k-5k,10k-20k,4,40-50,0,0.95671964,0.043280363
C,TIPO4,FUEL 2,Media,M,Otros,SOLTERO,M,Funcionario,Sevilla,NO,NO,NO,Alto,NO DATA,No,NO,3k-5k,10k-20k,5,50-60,0,0.9380181,0.06198194
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Gerona,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,20k-30k,7,50-60,0,0.986042,0.013957948
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,SI,No,NO,2k-3k,10k-20k,3,50-60,0,0.9684352,0.03156476
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Gerona,NO,NO,NO,Alto,SI,No,NO,2k-3k,20k-30k,4,40-50,0,0.89797306,0.10202696
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,La Rioja,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,5,18-40,0,0.98300105,0.016998952
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Huesca,NO,NO,NO,Alto,SI,No,SI,3k-5k,10k-20k,4,18-40,0,0.96673703,0.03326296
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Palencia,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,10k-20k,4,50-60,0,0.98172826,0.018271727
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,F,Empresa,Tarragona,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,10k-20k,6,40-50,0,0.89050376,0.10949626
C,TIPO4,FUEL 2,Media,M,Contado,SOLTERO,M,Empresa,Murcia,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,6,40-50,0,0.99229336,0.007706637
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Barcelona,NO,SI,NO,Alto,NO DATA,No,NO,5k-10k,10k-20k,7,50-60,0,0.9346967,0.065303326
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Cantabria,NO,NO,NO,Medio-Bajo,SI,No,NO,3k-5k,50k-100k,3,40-50,0,0.9685279,0.031472072
C,TIPO4,FUEL 2,Media,M,Contado,OTROS,M,Empresa,Malaga,SI,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,7,40-50,0,0.95032185,0.049678136
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Funcionario,Alicante,NO,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,6,18-40,0,0.97710687,0.02289314
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,SI,NO,Medio,NO DATA,No,NO,0-2k,20k-30k,5,40-50,0,0.9904219,0.0095781125
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,3,60+,0,0.9599467,0.040053327
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Badajoz,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,0-10k,6,40-50,0,0.97341543,0.026584584
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,F,Empresa,Navarra,SI,NO,NO,Medio,SI,Averia grave,NO,3k-5k,0-10k,6,40-50,0,0.89053315,0.109466836
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,SI,No,NO,3k-5k,10k-20k,3,50-60,0,0.93128175,0.06871823
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Guipuzcua,NO,SI,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,3,50-60,0,0.99478656,0.005213417
C,TIPO4,FUEL 1,Media,M,Otros,CASADO,M,Funcionario,Vizcaya,NO,SI,NO,Alto,SI,No,NO,5k-10k,10k-20k,3,40-50,0,0.6459563,0.3540437
C,TIPO4,FUEL 1,Media,M,Financiera Marca,SOLTERO,M,Empresa,Toledo,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,3,40-50,1,0.08296549,0.9170345
C,TIPO4,FUEL 1,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio,NO DATA,No,NO,5k-10k,0-10k,3,60+,0,0.819111,0.18088898
C,TIPO4,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Madrid,NO,NO,NO,Medio,SI,No,NO,5k-10k,10k-20k,1,50-60,0,0.7573236,0.24267635
C,TIPO4,FUEL 1,Media,M,Financiera Marca,CASADO,M,Empresa,Valencia,SI,NO,NO,Medio,SI,No,NO,5k-10k,20k-30k,1,40-50,1,0.040127814,0.9598722
C,TIPO4,FUEL 1,Media,M,Otros,CASADO,M,Empresa,Valladolid,NO,NO,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,5k-10k,0-10k,1,18-40,0,0.8971964,0.1028036
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,2k-3k,20k-30k,2,50-60,0,0.96788275,0.032117274
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Cadiz,SI,NO,NO,Otros,SI,Averia muy grave,SI,3k-5k,0-10k,6,50-60,0,0.9039237,0.09607629
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Madrid,NO,SI,NO,Alto,SI,Averia muy grave,SI,2k-3k,10k-20k,4,50-60,0,0.9820555,0.01794451
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Guipuzcua,NO,SI,NO,Alto,NO DATA,Averia leve,NO,2k-3k,10k-20k,2,18-40,0,0.98987955,0.010120447
C,TIPO4,FUEL 2,Media,M,Financiera Banco,SOLTERO,F,Empresa,Pontevedra,NO,SI,NO,Alto,NO DATA,Averia muy grave,SI,2k-3k,20k-30k,5,40-50,0,0.9945823,0.0054177037
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Pontevedra,SI,SI,NO,Medio-Bajo,SI,Averia leve,NO,2k-3k,0-10k,3,40-50,0,0.9303224,0.06967759
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Murcia,NO,SI,NO,Medio-Bajo,NO DATA,Averia muy grave,SI,2k-3k,10k-20k,6,50-60,0,0.9901585,0.009841499
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Huelva,NO,NO,NO,Medio,SI,Averia leve,NO,0-2k,10k-20k,2,40-50,0,0.93128175,0.06871823
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Salamanca,NO,NO,NO,Alto,SI,Averia muy grave,SI,3k-5k,10k-20k,2,40-50,0,0.96673703,0.03326296
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Barcelona,NO,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,10k-20k,2,60+,0,0.74064255,0.25935745
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,F,Empresa,Gerona,NO,SI,NO,Medio,SI,No,NO,5k-10k,20k-30k,4,40-50,0,0.8076001,0.1923999
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,M,Autonomo,Alava,SI,NO,NO,Medio-Bajo,SI,No,NO,5k-10k,30k-50k,3,50-60,1,0.4890172,0.5109828
C,TIPO4,FUEL 2,Media,M,Financiera Marca,EN PAREJA,F,Empresa,Guipuzcua,SI,NO,NO,Medio-Bajo,SI,No,NO,10k-21k,20k-30k,2,50-60,0,0.91275024,0.087249726
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,F,Empresa,Las Palmas,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,10k-20k,1,50-60,0,0.5333694,0.46663055
C,TIPO4,FUEL 2,Media,M,Contado,CASADO,M,Empresa,Teruel,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,2,50-60,0,0.8292635,0.1707365
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,M,Funcionario,Albacete,NO,NO,NO,Medio,SI,Averia muy grave,SI,5k-10k,10k-20k,2,40-50,0,0.9163838,0.08361622
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Toledo,SI,NO,NO,Alto,SI,No,NO,5k-10k,20k-30k,2,40-50,1,0.040127814,0.9598722
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Barcelona,SI,NO,NO,Medio-Bajo,SI,No,NO,10k-21k,50k-100k,0,50-60,0,0.9182053,0.081794694
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,No,SI,5k-10k,20k-30k,2,40-50,1,0.37143308,0.6285669
C,TIPO4,FUEL 2,Media,M,Otros,CASADO,M,Empresa,Vizcaya,SI,NO,NO,Medio-Bajo,SI,No,NO,10k-21k,30k-50k,2,40-50,0,0.9274599,0.07254013
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,F,Empresa,Las Palmas,SI,NO,NO,Alto,SI,No,NO,5k-10k,20k-30k,1,50-60,1,0.38672483,0.6132752
C,TIPO4,FUEL 2,Media,M,Financiera Marca,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,SI,Averia muy grave,SI,5k-10k,20k-30k,1,50-60,1,0.37143308,0.6285669
C,TIPO4,FUEL 2,Media,M,Otros,SOLTERO,F,Empresa,Huelva,SI,NO,NO,Medio-Bajo,NO DATA,No,NO,5k-10k,0-10k,2,18-40,0,0.67635345,0.32364652
A,TIPO1,FUEL 2,Baja,M,Otros,CASADO,M,Empresa,Sevilla,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,30k-50k,3,40-50,0,0.81429374,0.18570629
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,6,18-40,0,0.9796785,0.020321468
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,M,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,0-2k,10k-20k,5,40-50,0,0.94844484,0.051555146
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,M,Empresa,Valencia,SI,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,6,50-60,0,0.7676687,0.23233125
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,Averia grave,NO,0-2k,0-10k,9,18-40,0,0.9342801,0.065719895
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,F,Empresa,Alicante,NO,NO,NO,Medio-Bajo,NO DATA,Averia leve,NO,0-2k,10k-20k,4,50-60,0,0.98300105,0.016998952
A,TIPO1,FUEL 2,Baja,M,Financiera Banco,SOLTERO,F,Empresa,Navarra,SI,NO,NO,Medio,SI,Averia muy grave,SI,0-2k,20k-30k,6,18-40,0,0.91017455,0.089825474
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,0-2k,0-10k,7,18-40,0,0.8946467,0.10535329
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Alicante,NO,SI,NO,Alto,NO DATA,No,NO,5k-10k,0-10k,4,40-50,0,0.9428507,0.057149272
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,5,40-50,0,0.93128175,0.06871823
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,7,50-60,0,0.9825799,0.017420098
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,F,Funcionario,Las Palmas,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,3k-5k,0-10k,5,18-40,0,0.9964969,0.0035031075
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,F,Empresa,Madrid,SI,NO,NO,Alto,NO DATA,Averia grave,NO,0-2k,0-10k,7,18-40,0,0.92882097,0.071179
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Funcionario,Las Palmas,NO,NO,NO,Medio,NO DATA,No,NO,0-2k,10k-20k,8,40-50,0,0.98896796,0.011032045
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,F,Empresa,Madrid,NO,NO,NO,Medio,NO DATA,No,NO,3k-5k,0-10k,5,18-40,0,0.98776674,0.012233276
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,6,50-60,0,0.98269725,0.017302763
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,F,Empresa,Malaga,NO,NO,NO,Alto,SI,No,NO,0-2k,10k-20k,5,50-60,0,0.95671964,0.043280363
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Gerona,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,4,18-40,0,0.98300105,0.016998952
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,F,Empresa,Madrid,NO,NO,NO,Alto,NO DATA,No,NO,2k-3k,0-10k,4,18-40,0,0.98776674,0.012233276
A,TIPO1,FUEL 1,Baja,M,Otros,CASADO,M,Empresa,Pontevedra,NO,NO,NO,Alto,SI,No,NO,0-2k,0-10k,4,40-50,0,0.92579496,0.07420503
A,TIPO1,FUEL 1,Baja,M,Otros,SOLTERO,F,Funcionario,Las Palmas,NO,NO,NO,Medio-Bajo,SI,No,NO,0-2k,0-10k,5,50-60,0,0.9908117,0.009188293
A,TIPO1,FUEL 1,Baja,M,Contado,CASADO,M,Empresa,Pontevedra,SI,NO,NO,Medio-Bajo,SI,No,SI,2k-3k,10k-20k,7,18-40,0,0.93031293,0.06968707
A,TIPO1,FUEL 1,Baja,M,Contado,SOLTERO,M,Empresa,Valencia,NO,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,0-10k,6,40-50,0,0.844448,0.15555203
A,TIPO1,FUEL 2,Baja,M,Financiera Marca,CASADO,M,Funcionario,Malaga,SI,NO,NO,Alto,SI,No,NO,2k-3k,10k-20k,7,40-50,0,0.95844764,0.041552346
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,M,Empresa,Malaga,NO,NO,NO,Medio,SI,Averia muy grave,SI,0-2k,10k-20k,5,50-60,0,0.96673703,0.03326296
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,F,Empresa,Barcelona,NO,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,10k-20k,7,50-60,0,0.9769218,0.0230782
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,M,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,0-2k,0-10k,7,18-40,0,0.9825799,0.017420098
A,TIPO1,FUEL 2,Baja,M,Contado,CASADO,F,Empresa,Lacoruna,NO,SI,NO,Alto,NO DATA,No,NO,3k-5k,10k-20k,7,50-60,0,0.9815662,0.018433785
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,F,Empresa,Barcelona,NO,NO,NO,Alto,NO DATA,No,NO,3k-5k,10k-20k,4,40-50,0,0.98776674,0.012233276
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,M,Empresa,Cadiz,NO,NO,NO,Medio-Bajo,NO DATA,No,NO,0-2k,0-10k,4,18-40,0,0.98300105,0.016998952
A,TIPO1,FUEL 2,Baja,M,Contado,SOLTERO,M,Empresa,Sevilla,NO,NO,NO,Alto,NO DATA,Averia muy grave,SI,3k-5k,0-10k,7,18-40,0,0.9417079,0.058292106
A,TIPO1,FUEL 2,Baja,M,Financiera Marca,SOLTERO,M,Funcionario,Baleares,NO,NO,NO,Medio-Bajo,SI,No,SI,0-2k,10k-20k,6,50-60,0,0.98996586,0.010034169
A,TIPO1,FUEL 2,Baja,M,Otros,SOLTERO,F,Empresa,Valladolid,NO,NO,NO,Medio-Bajo,SI,Averia muy grave,SI,0-2k,10k-20k,5,50-60,0,0.98096746,0.019032564
A,TIPO1,FUEL 2,Baja,M,Financiera Marca,SOLTERO,F,Empresa,Malaga,NO,NO,NO,Alto,SI,Averia muy grave,SI,0-2k,10k-20k,8,40-50,0,0.9769218,0.0230782
